Gene,CDS_length
SLC2A4RG,1164.0
SLC2A5,1506.0
SLC2A6,1524.0
SLC2A7,1539.0
SLC2A8,1434.0
SLC2A9,1536.0
SLC30A10,1458.0
SLC30A2,1119.0
SLC30A3,1167.0
SLC30A4,1290.0
SLC30A5,2298.0
SLC30A6,1386.0
SLC30A7,1131.0
SLC30A8,1110.0
SLC30A9,1707.0
SLC31A1,573.0
SLC31A2,432.0
SLC32A1,1578.0
SLC33A1,1650.0
SLC34A1,1920.0
SLC34A2,2073.0
SLC34A3,1800.0
SLC35A1,1014.0
SLC35A3,978.0
SLC35A4,975.0
SLC35A5,1275.0
SLC35B1,969.0
SLC35B3,1206.0
SLC35B4,996.0
SLC35C1,1095.0
SLC35C2,1098.0
SLC35D1,1068.0
SLC35D2,1014.0
SLC35D3,1251.0
SLC35E1,801.0
SLC35E2,801.0
SLC35E3,942.0
SLC35E4,1053.0
SLC35F2,1125.0
SLC35F3,1473.0
SLC35F4,1566.0
SLC35F5,1572.0
SLC35F6,1116.0
SLC35G1,1095.0
SLC35G2,1239.0
SLC35G3,1017.0
SLC35G5,1017.0
SLC35G6,1014.0
SLC36A1,1431.0
SLC36A2,1452.0
SLC36A3,1413.0
SLC36A4,1515.0
SLC37A1,1602.0
SLC37A2,1518.0
SLC37A3,1485.0
SLC37A4,1353.0
SLC38A1,1464.0
SLC38A11,1155.0
SLC38A2,1521.0
SLC38A3,1515.0
SLC38A4,1644.0
SLC38A5,1419.0
SLC38A6,1371.0
SLC38A7,1389.0
SLC38A8,1308.0
SLC38A9,1686.0
SLC39A1,975.0
SLC39A10,2496.0
SLC39A11,1008.0
SLC39A12,1965.0
SLC39A13,1095.0
SLC39A14,1479.0
SLC39A2,930.0
SLC39A3,945.0
SLC39A4,1944.0
SLC39A5,1623.0
SLC39A6,2268.0
SLC39A8,1383.0
SLC39A9,924.0
SLC3A1,2058.0
SLC3A2,1986.0
SLC40A1,1716.0
SLC41A1,1542.0
SLC41A2,1473.0
SLC41A3,1386.0
SLC43A1,1680.0
SLC43A2,1710.0
SLC43A3,1476.0
SLC44A1,1974.0
SLC44A2,2121.0
SLC44A4,2133.0
SLC44A5,2160.0
SLC45A1,2247.0
SLC45A2,1593.0
SLC45A3,1662.0
SLC45A4,2397.0
SLC46A1,1377.0
SLC46A2,1428.0
SLC46A3,1386.0
SLC47A1,1713.0
SLC47A2,1809.0
SLC4A1,2736.0
SLC4A10,3267.0
SLC4A11,2676.0
SLC4A2,3726.0
SLC4A3,3780.0
SLC4A5,3366.0
SLC4A8,3135.0
SLC4A9,2952.0
SLC51A,1023.0
SLC51B,384.0
SLC52A1,1347.0
SLC52A2,1338.0
SLC52A3,1410.0
SLC5A1,1995.0
SLC5A10,1839.0
SLC5A11,2028.0
SLC5A12,1857.0
SLC5A2,2019.0
SLC5A3,2157.0
SLC5A4,1980.0
SLC5A5,1932.0
SLC5A6,1908.0
SLC5A7,1743.0
SLC5A8,1833.0
SLC5A9,2121.0
SLC6A1,1800.0
SLC6A11,1899.0
SLC6A12,1845.0
SLC6A13,1809.0
SLC6A15,2193.0
SLC6A16,2211.0
SLC6A18,1887.0
SLC6A19,1905.0
SLC6A2,1854.0
SLC6A20,1668.0
SLC6A3,1863.0
SLC6A4,1893.0
SLC6A5,2394.0
SLC6A6,1863.0
SLC6A7,1911.0
SLC6A8,1908.0
SLC6A9,1902.0
SLC7A1,1890.0
SLC7A10,1572.0
SLC7A11,1506.0
SLC7A14,2316.0
SLC7A2,1977.0
SLC7A3,1860.0
SLC7A4,1908.0
SLC7A5,1524.0
SLC7A6,1548.0
SLC7A6OS,930.0
SLC7A7,1536.0
SLC7A8,1608.0
SLC7A9,1464.0
SLC8A1,2922.0
SLC8A2,2766.0
SLC8A3,2784.0
SLC9A2,2439.0
SLC9A3,2505.0
SLC9A3R2,981.0
SLC9A4,2397.0
SLC9A5,2691.0
SLC9A6,2010.0
SLC9A7,2178.0
SLC9A8,1746.0
SLC9B1,1548.0
SLC9B2,1614.0
SLC9C1,3534.0
SLC9C2,3375.0
SLCO1A2,2013.0
SLCO1B1,2076.0
SLCO1B3,2109.0
SLCO1B7,1923.0
SLCO1C1,2139.0
SLCO2B1,2130.0
SLCO3A1,2133.0
SLCO4A1,2169.0
SLCO4C1,2175.0
SLCO5A1,2547.0
SLCO6A1,2160.0
SLFN11,2706.0
SLFN12,1737.0
SLFN12L,1860.0
SLFN14,2739.0
SLFN5,2676.0
SLFNL1,1224.0
SLIRP,330.0
SLIT1,4605.0
SLIT2,4590.0
SLIT3,4572.0
SLITRK1,2091.0
SLITRK2,2538.0
SLITRK3,2934.0
SLITRK5,2877.0
SLMAP,2436.0
SLMO1,519.0
SLMO2,585.0
SLN,96.0
SLPI,399.0
SLU7,1761.0
SLURP1,312.0
SLX4,1872.0
SLX4IP,1227.0
SMAD1,1398.0
SMAD3,1278.0
SMAD5,1374.0
SMAD6,1491.0
SMAD9,1293.0
SMAGP,294.0
SMAP1,1323.0
SMARCA2,4773.0
SMARCA5,3159.0
SMARCAD1,3081.0
SMARCAL1,2865.0
SMARCC1,3318.0
SMARCD1,1431.0
SMARCD3,1413.0
SMARCE1,1236.0
SMC1A,3702.0
SMC1B,3714.0
SMC2,3594.0
SMC3,3654.0
SMC5,3306.0
SMCHD1,4098.0
SMCO3,678.0
SMCO4,180.0
SMCP,351.0
SMCR7,1365.0
SMCR7L,1392.0
SMCR8,2814.0
SMDT1,324.0
SMEK1,1623.0
SMEK2,2295.0
SMG5,3051.0
SMG6,4260.0
SMG7,3414.0
SMG8,2976.0
SMG9,1563.0
SMIM11,177.0
SMIM14,300.0
SMIM15,225.0
SMIM19,303.0
SMIM21,306.0
SMIM4,213.0
SMIM7,228.0
SMIM8,294.0
SMNDC1,717.0
SMO,2364.0
SMOC1,1308.0
SMOC2,1374.0
SMOX,1668.0
SMPD2,1272.0
SMPD3,1968.0
SMPD4,2601.0
SMPDL3A,1362.0
SMPDL3B,1368.0
SMPX,267.0
SMR3A,405.0
SMR3B,240.0
SMS,1101.0
SMTN,2748.0
SMTNL1,1539.0
SMTNL2,954.0
SMU1,1542.0
SMUG1,813.0
SMURF1,2274.0
SMYD1,1473.0
SMYD2,1302.0
SMYD3,1110.0
SMYD4,2415.0
SMYD5,909.0
SNAI1,795.0
SNAI2,807.0
SNAI3,879.0
SNAP23,636.0
SNAP25,621.0
SNAP47,1395.0
SNAP91,2724.0
SNAPC2,1005.0
SNAPC3,1236.0
SNAPC4,4410.0
SNAPC5,297.0
SNAPIN,411.0
SNCA,423.0
SNCAIP,2760.0
SNCB,405.0
SNCG,384.0
SND1,2733.0
SNED1,4182.0
SNF8,777.0
SNIP1,1191.0
SNN,267.0
SNPH,1485.0
SNRNP200,6411.0
SNRNP25,399.0
SNRNP27,468.0
SNRNP35,741.0
SNRNP40,1074.0
SNRNP48,1020.0
SNRNP70,1314.0
SNRPA,849.0
SNRPA1,768.0
SNRPB,723.0
SNRPB2,678.0
SNRPC,480.0
SNRPD1,360.0
SNRPD2,357.0
SNRPD3,381.0
SNRPE,279.0
SNRPF,261.0
SNRPG,231.0
SNTA1,1518.0
SNTB1,1617.0
SNTB2,1623.0
SNTG1,1554.0
SNTG2,1620.0
SNTN,444.0
SNUPN,1083.0
SNURF,216.0
SNW1,1119.0
SNX1,1569.0
SNX10,606.0
SNX11,813.0
SNX12,489.0
SNX13,2874.0
SNX14,2841.0
SNX15,1029.0
SNX16,1035.0
SNX17,1413.0
SNX18,1887.0
SNX19,2979.0
SNX2,1560.0
SNX20,951.0
SNX22,582.0
SNX24,510.0
SNX25,2523.0
SNX27,1587.0
SNX29,1128.0
SNX3,489.0
SNX30,1314.0
SNX31,1323.0
SNX32,1212.0
SNX33,1725.0
SNX4,1353.0
SNX5,1215.0
SNX6,1221.0
SNX7,1164.0
SNX8,1398.0
SNX9,1788.0
SOAT1,1653.0
SOAT2,1569.0
SOCS1,636.0
SOCS2,597.0
SOCS3,678.0
SOCS4,1323.0
SOCS5,1611.0
SOCS6,1608.0
SOCS7,1746.0
SOD1,465.0
SOD2,669.0
SOD3,723.0
SOGA1,4986.0
SOGA2,4761.0
SOGA3,2844.0
SOHLH1,987.0
SOHLH2,1278.0
SOLH,3261.0
SON,7281.0
SORBS1,2718.0
SORBS2,3303.0
SORBS3,2016.0
SORCS1,3507.0
SORCS2,3030.0
SORCS3,3669.0
SORD,1074.0
SORL1,6645.0
SORT1,2496.0
SOS1,4002.0
SOS2,3999.0
SOST,642.0
SOSTDC1,621.0
SOWAHB,2382.0
SOWAHC,1578.0
SOWAHD,1176.0
SOX1,1176.0
SOX10,1401.0
SOX11,1326.0
SOX12,948.0
SOX13,1869.0
SOX14,723.0
SOX15,702.0
SOX17,1245.0
SOX18,1155.0
SOX2,954.0
SOX3,1341.0
SOX30,2262.0
SOX4,1425.0
SOX5,2292.0
SOX6,2427.0
SOX7,1167.0
SOX8,1341.0
SP1,2358.0
SP100,2640.0
SP110,2142.0
SP140,519.0
SP140L,1317.0
SP2,1842.0
SP4,2355.0
SP5,1197.0
SP6,1131.0
SP7,1296.0
SP8,1473.0
SPA17,456.0
SPACA1,885.0
SPACA3,648.0
SPACA4,375.0
SPACA7,588.0
SPAG11B,312.0
SPAG16,1896.0
SPAG17,6672.0
SPAG5,3582.0
SPAG6,1530.0
SPAG7,684.0
SPAG8,1506.0
SPAM1,1536.0
SPANXC,294.0
SPANXD,294.0
SPANXE,291.0
SPANXN1,219.0
SPANXN2,543.0
SPANXN3,426.0
SPANXN4,300.0
SPANXN5,219.0
SPARC,912.0
SPARCL1,1995.0
SPAST,1851.0
SPATA12,573.0
SPATA13,1959.0
SPATA16,1710.0
SPATA18,1617.0
SPATA19,504.0
SPATA2,1563.0
SPATA20,2409.0
SPATA21,1410.0
SPATA22,1092.0
SPATA24,615.0
SPATA25,684.0
SPATA2L,1275.0
SPATA3,579.0
SPATA31A2,4044.0
SPATA31A3,4044.0
SPATA31A6,4032.0
SPATA31C1,3564.0
SPATA31D1,4731.0
SPATA31D4,4731.0
SPATA31E1,4338.0
SPATA32,1155.0
SPATA4,918.0
SPATA5,2682.0
SPATA6L,1179.0
SPATA7,1800.0
SPATA8,318.0
SPATA9,765.0
SPATC1,1503.0
SPATC1L,561.0
SPATS1,903.0
SPATS2,1638.0
SPATS2L,1677.0
SPC24,594.0
SPC25,675.0
SPCS2,372.0
SPCS3,543.0
SPDEF,1008.0
SPDL1,1818.0
SPDYA,861.0
SPDYC,882.0
SPDYE1,1011.0
SPDYE3,1650.0
SPDYE4,714.0
SPDYE5,1011.0
SPDYE6,1209.0
SPECC1,3207.0
SPECC1L,3354.0
SPEF1,711.0
SPEG,9804.0
SPEM1,930.0
SPERT,1347.0
SPESP1,1053.0
SPG20,2001.0
SPG21,927.0
SPG7,2388.0
SPHAR,192.0
SPHK1,1413.0
SPHK2,1965.0
SPHKAP,5160.0
SPI1,795.0
SPIB,789.0
SPIC,747.0
SPICE1,2568.0
SPIN1,789.0
SPIN2A,777.0
SPIN2B,777.0
SPIN3,234.0
SPIN4,750.0
SPINK1,240.0
SPINK13,285.0
SPINK14,294.0
SPINK2,255.0
SPINK4,261.0
SPINK5,3195.0
SPINK6,243.0
SPINK7,258.0
SPINK8,294.0
SPINK9,261.0
SPINT1,1590.0
SPINT2,759.0
SPINT3,270.0
SPINT4,300.0
SPIRE1,1752.0
SPIRE2,2145.0
SPN,1203.0
SPNS1,1587.0
SPNS2,1650.0
SPNS3,1539.0
SPO11,1191.0
SPOCD1,3651.0
SPOCK1,1320.0
SPOCK2,1275.0
SPON1,2421.0
SPON2,996.0
SPOP,1125.0
SPOPL,1179.0
SPP1,945.0
SPP2,636.0
SPPL2A,1563.0
SPPL2B,1533.0
SPPL2C,2055.0
SPPL3,1152.0
SPRED3,1233.0
SPRR1A,270.0
SPRR1B,270.0
SPRR2A,219.0
SPRR2B,219.0
SPRR2D,219.0
SPRR2E,219.0
SPRR2F,219.0
SPRR2G,222.0
SPRR3,510.0
SPRR4,240.0
SPRTN,1470.0
SPRY1,960.0
SPRY2,948.0
SPRY3,867.0
SPRY4,969.0
SPRYD3,1329.0
SPRYD4,624.0
SPRYD7,591.0
SPSB1,822.0
SPSB3,1068.0
SPSB4,822.0
SPTA1,7260.0
SPTB,6987.0
SPTBN1,7095.0
SPTBN2,7173.0
SPTBN4,7695.0
SPTBN5,11025.0
SPTLC1,1422.0
SPTLC2,1689.0
SPTLC3,1659.0
SPZ1,1293.0
SQLE,1725.0
SQSTM1,1323.0
SRA1,711.0
SRBD1,2988.0
SRC,1611.0
SRCIN1,3552.0
SRCRB4D,1728.0
SRD5A1,780.0
SRD5A2,762.0
SRD5A3,957.0
SREBF1,3534.0
SREBF2,3426.0
SREK1,1527.0
SREK1IP1,468.0
SRF,1527.0
SRGAP1,3258.0
SRGAP2,2958.0
SRGAP3,3300.0
SRGN,477.0
SRI,597.0
SRL,1422.0
SRM,909.0
SRMS,1467.0
SRP14,411.0
SRP19,435.0
SRP54,1515.0
SRP68,1884.0
SRP72,2016.0
SRP9,261.0
SRPK1,1968.0
SRPK2,2067.0
SRPK3,1602.0
SRPR,1917.0
SRPRB,816.0
SRPX,1395.0
SRR,1023.0
SRRD,1020.0
SRRM1,2715.0
SRRM2,8259.0
SRRM3,1962.0
SRRM4,1836.0
SRRM5,2148.0
SRRT,2631.0
SRSF12,786.0
SRSF2,666.0
SRSF3,495.0
SRSF4,1485.0
SRSF5,819.0
SRSF6,1035.0
SRSF7,717.0
SRSF8,846.0
SRSF9,666.0
SRXN1,414.0
SS18,1257.0
SS18L1,1191.0
SSB,1227.0
SSBP1,447.0
SSBP2,1086.0
SSBP3,1086.0
SSBP4,1158.0
SSC5D,4722.0
SSFA2,3771.0
SSH1,3150.0
SSH2,4272.0
SSH3,1980.0
SSMEM1,735.0
SSNA1,360.0
SSPN,732.0
SSPO,15441.0
SSR1,861.0
SSR2,552.0
SSR3,558.0
SSR4,522.0
SSRP1,2130.0
SSSCA1,600.0
SST,351.0
SSTR2,1110.0
SSTR3,1257.0
SSTR4,1167.0
SSTR5,1095.0
SSU72,585.0
SSUH2,1062.0
SSX1,567.0
SSX2IP,1845.0
SSX3,567.0
SSX4,567.0
SSX4B,567.0
SSX5,690.0
SSX7,567.0
ST13,1110.0
ST14,2568.0
ST18,3144.0
ST20,240.0
ST3GAL1,1023.0
ST3GAL2,1053.0
ST3GAL3,1335.0
ST3GAL4,990.0
ST3GAL5,1257.0
ST3GAL6,996.0
ST5,3414.0
ST6GAL1,1221.0
ST6GAL2,1590.0
ST6GALNAC1,1803.0
ST6GALNAC2,1125.0
ST6GALNAC3,918.0
ST6GALNAC4,909.0
ST6GALNAC5,1011.0
ST6GALNAC6,1002.0
ST7,1758.0
ST7L,1728.0
ST8SIA1,1071.0
ST8SIA2,1128.0
ST8SIA3,1143.0
ST8SIA4,1080.0
ST8SIA5,1131.0
STAB1,7713.0
STAB2,7656.0
STAC,1209.0
STAC2,1236.0
STAC3,1095.0
STAG1,3777.0
STAG3,3678.0
STAG3L4,453.0
STAM,1623.0
STAM2,1578.0
STAMBP,1275.0
STAMBPL1,1311.0
STAP1,888.0
STAP2,1350.0
STAR,858.0
STARD10,876.0
STARD13,3342.0
STARD3,1338.0
STARD3NL,705.0
STARD4,618.0
STARD5,642.0
STARD6,663.0
STARD7,888.0
STARD8,3072.0
STARD9,2634.0
STAT1,2253.0
STAT2,2556.0
STAT3,2313.0
STAT4,2247.0
STAT5A,2385.0
STAT5B,2364.0
STAT6,2544.0
STATH,189.0
STAU1,1734.0
STBD1,1077.0
STC1,744.0
STC2,909.0
STEAP1,1020.0
STEAP2,1473.0
STEAP3,1467.0
STH,387.0
STIM1,2058.0
STIM2,2502.0
STK10,2907.0
STK11IP,3300.0
STK16,918.0
STK17A,1245.0
STK17B,1119.0
STK24,1332.0
STK25,1281.0
STK3,1476.0
STK31,3060.0
STK32A,1191.0
STK32B,1245.0
STK32C,1461.0
STK33,1545.0
STK35,1605.0
STK36,3948.0
STK38L,1395.0
STK39,1638.0
STK40,1308.0
STMN1,450.0
STMN2,540.0
STMN3,543.0
STMN4,651.0
STOM,867.0
STOML1,1197.0
STOML2,1071.0
STOML3,876.0
STON1,2208.0
STON1-GTF2A1L,3549.0
STON2,2718.0
STOX1,2970.0
STOX2,2853.0
STPG1,864.0
STPG2,1380.0
STRA6,2004.0
STRADA,1296.0
STRADB,1257.0
STRAP,1053.0
STRBP,2019.0
STRC,5328.0
STRIP1,2514.0
STRIP2,2505.0
STRN3,2142.0
STRN4,2262.0
STS,1752.0
STT3A,2118.0
STT3B,2481.0
STUB1,912.0
STX10,750.0
STX11,864.0
STX12,831.0
STX16,915.0
STX17,909.0
STX18,1008.0
STX19,885.0
STX1A,867.0
STX1B,867.0
STX2,864.0
STX3,870.0
STX4,894.0
STX6,768.0
STX8,711.0
STXBP1,1812.0
STXBP3,1779.0
STXBP4,1662.0
STXBP5,3348.0
STXBP5L,3561.0
STXBP6,633.0
STYK1,1269.0
STYX,672.0
STYXL1,942.0
SUB1,384.0
SUCLA2,1392.0
SUCLG1,1041.0
SUCLG2,1155.0
SUCO,3765.0
SUDS3,510.0
SUGP2,3249.0
SUGT1,1002.0
SULF1,2616.0
SULF2,2613.0
SULT1A1,888.0
SULT1A2,888.0
SULT1B1,891.0
SULT1C2,924.0
SULT1C4,909.0
SULT1E1,885.0
SULT2A1,858.0
SULT2B1,1053.0
SULT4A1,855.0
SULT6B1,798.0
SUMF2,906.0
SUMO1,306.0
SUMO2,288.0
SUMO3,312.0
SUMO4,288.0
SUN2,2154.0
SUN3,1074.0
SUN5,1140.0
SUOX,1638.0
SUPT16H,3144.0
SUPT20H,2340.0
SUPT20HL1,2595.0
SUPT20HL2,2583.0
SUPT3H,987.0
SUPT4H1,354.0
SUPT5H,3264.0
SUPV3L1,2361.0
SURF1,903.0
SURF2,771.0
SURF4,810.0
SURF6,1086.0
SUSD1,2244.0
SUSD2,2469.0
SUSD3,768.0
SUSD4,873.0
SUSD5,1890.0
SUV39H1,1239.0
SUV39H2,1053.0
SUV420H1,2658.0
SUV420H2,1389.0
SV2A,2229.0
SV2B,2052.0
SV2C,2184.0
SVEP1,10716.0
SVIL,6645.0
SVIP,234.0
SVOP,1452.0
SVOPL,1023.0
SWI5,708.0
SWSAP1,690.0
SWT1,2703.0
SYAP1,1059.0
SYBU,1983.0
SYCE1,849.0
SYCE1L,729.0
SYCE2,657.0
SYCN,405.0
SYCP2L,2439.0
SYCP3,711.0
SYDE2,2358.0
SYF2,732.0
SYK,1839.0
SYMPK,3825.0
SYN1,2010.0
SYN2,1542.0
SYN3,1743.0
SYNC,456.0
SYNCRIP,1872.0
SYNDIG1,777.0
SYNDIG1L,717.0
SYNE1,399.0
SYNE2,20724.0
SYNE3,2928.0
SYNE4,1215.0
SYNGR1,702.0
SYNGR2,675.0
SYNGR3,690.0
SYNGR4,705.0
SYNJ1,4722.0
SYNJ2,4491.0
SYNJ2BP,438.0
SYNM,3759.0
SYNPO,2712.0
SYNPO2,3786.0
SYNPO2L,2262.0
SYNPR,858.0
SYNRG,3945.0
SYP,942.0
SYPL1,780.0
SYPL2,819.0
SYS1,471.0
SYT1,1269.0
SYT10,1572.0
SYT11,1296.0
SYT12,1266.0
SYT13,1281.0
SYT14,1668.0
SYT15,1329.0
SYT16,1878.0
SYT17,1425.0
SYT2,1260.0
SYT3,1773.0
SYT4,1278.0
SYT5,1161.0
SYT6,1278.0
SYT7,1212.0
SYT8,1206.0
SYT9,1476.0
SYTL1,1653.0
SYTL3,1629.0
SYTL4,2016.0
SYTL5,2193.0
SYVN1,1854.0
SZT2,537.0
T,1308.0
TAAR1,1020.0
TAAR2,1056.0
TAAR5,1014.0
TAAR6,1038.0
TAAR8,1029.0
TAAR9,1044.0
TAB1,1515.0
TAB2,2082.0
TAC1,390.0
TAC3,366.0
TAC4,342.0
TACC1,2418.0
TACC2,8847.0
TACC3,2517.0
TACO1,894.0
TACR2,1197.0
TACR3,1398.0
TACSTD2,972.0
TADA1,1008.0
TADA2A,1332.0
TAF1,5619.0
TAF10,657.0
TAF12,486.0
TAF13,375.0
TAF1A,1353.0
TAF1C,2610.0
TAF1D,837.0
TAF1L,5481.0
TAF2,3600.0
TAF4,3258.0
TAF4B,2589.0
TAF5,2403.0
TAF5L,978.0
TAF6,2034.0
TAF6L,1869.0
TAF7,1050.0
TAF7L,1389.0
TAF8,933.0
TAF9,795.0
TAF9B,756.0
TAGAP,2196.0
TAGLN,606.0
TAGLN2,600.0
TAGLN3,600.0
TAL1,996.0
TAL2,327.0
TALDO1,1014.0
TAMM41,951.0
TANC1,5586.0
TANC2,6003.0
TANGO2,831.0
TANGO6,1872.0
TANK,1278.0
TAOK2,3150.0
TAOK3,2697.0
TAP2,2182.5
TAPBP,1347.0
TAPBPL,1407.0
TAPT1,1704.0
TARBP1,4866.0
TARBP2,1101.0
TARDBP,1245.0
TARM1,816.0
TARP,174.0
TARS,2172.0
TARS2,2157.0
TARSL2,2409.0
TAS1R1,2526.0
TAS1R2,2520.0
TAS2R1,900.0
TAS2R10,924.0
TAS2R13,912.0
TAS2R14,954.0
TAS2R16,876.0
TAS2R19,900.0
TAS2R20,930.0
TAS2R3,951.0
TAS2R30,960.0
TAS2R31,930.0
TAS2R38,1002.0
TAS2R39,1017.0
TAS2R4,900.0
TAS2R40,972.0
TAS2R41,924.0
TAS2R42,945.0
TAS2R43,930.0
TAS2R46,930.0
TAS2R5,900.0
TAS2R60,957.0
TAS2R7,957.0
TAS2R8,930.0
TAS2R9,939.0
TASP1,1263.0
TAT,1365.0
TATDN1,894.0
TATDN2,2286.0
TATDN3,825.0
TAX1BP1,2370.0
TAX1BP3,375.0
TAZ,288.0
TBATA,1056.0
TBC1D10A,1527.0
TBC1D10B,2427.0
TBC1D13,1203.0
TBC1D14,2037.0
TBC1D16,2304.0
TBC1D17,1947.0
TBC1D2,2754.0
TBC1D20,1212.0
TBC1D21,1011.0
TBC1D22A,1554.0
TBC1D22B,1518.0
TBC1D23,2055.0
TBC1D24,1662.0
TBC1D25,303.0
TBC1D26,753.0
TBC1D28,633.0
TBC1D29,453.0
TBC1D2B,2745.0
TBC1D3,1650.0
TBC1D30,1944.0
TBC1D3B,1650.0
TBC1D3C,1650.0
TBC1D3F,1650.0
TBC1D4,3897.0
TBC1D5,2388.0
TBC1D7,882.0
TBC1D8,3468.0
TBC1D8B,3363.0
TBC1D9,3801.0
TBC1D9B,3702.0
TBCA,327.0
TBCB,735.0
TBCC,1041.0
TBCCD1,1674.0
TBCD,2832.0
TBCE,1584.0
TBCEL,1275.0
TBCK,2682.0
TBK1,2190.0
TBL1X,1734.0
TBL1Y,1569.0
TBL2,1344.0
TBL3,2427.0
TBP,1020.0
TBPL1,561.0
TBPL2,1128.0
TBRG1,783.0
TBX1,1488.0
TBX10,1158.0
TBX15,1491.0
TBX18,1824.0
TBX19,1347.0
TBX2,2139.0
TBX20,894.0
TBX21,1608.0
TBX22,1563.0
TBX4,1638.0
TBX5,1557.0
TBX6,1311.0
TBXA2R,1032.0
TBXAS1,1605.0
TC2N,1281.0
TCAIM,1491.0
TCAP,504.0
TCEA1,351.0
TCEA2,900.0
TCEA3,1047.0
TCEAL1,480.0
TCEAL2,684.0
TCEAL3,603.0
TCEAL4,1077.0
TCEAL5,621.0
TCEAL6,552.0
TCEAL7,303.0
TCEAL8,354.0
TCEANC,1056.0
TCEANC2,627.0
TCEB1,339.0
TCEB2,486.0
TCEB3B,2262.0
TCEB3C,1641.0
TCERG1L,1638.0
TCF19,1038.0
TCF20,5883.0
TCF21,540.0
TCF23,645.0
TCF25,2031.0
TCF3,1965.0
TCF7,1155.0
TCF7L1,1767.0
TCFL5,1503.0
TCHH,5832.0
TCHHL1,2715.0
TCHP,1497.0
TCIRG1,2493.0
TCL1A,345.0
TCL1B,387.0
TCN1,1302.0
TCN2,1284.0
TCOF1,4236.0
TCP1,1671.0
TCP10,981.0
TCP10L,648.0
TCP10L2,1062.0
TCP11,1326.0
TCP11L1,1530.0
TCP11L2,1560.0
TCTA,312.0
TCTE1,1506.0
TCTE3,597.0
TCTEX1D1,540.0
TCTEX1D2,429.0
TCTEX1D4,666.0
TCTN1,1764.0
TCTN2,2094.0
TCTN3,1290.0
TDG,1233.0
TDGF1,567.0
TDO2,1221.0
TDP1,1827.0
TDP2,1089.0
TDRD1,3570.0
TDRD10,1101.0
TDRD12,3534.0
TDRD5,2946.0
TDRD7,3297.0
TDRD9,2721.0
TDRKH,1686.0
TEAD3,1419.0
TEAD4,1305.0
TEC,1896.0
TECPR2,4236.0
TECR,927.0
TECRL,1092.0
TECTA,6468.0
TECTB,990.0
TEDDM1,822.0
TEF,912.0
TEFM,1083.0
TEK,3375.0
TEKT1,1257.0
TEKT2,1293.0
TEKT3,1473.0
TEKT4,1308.0
TEKT5,1458.0
TELO2,2514.0
TEN1,372.0
TENC1,4230.0
TENM1,8178.0
TENM2,7824.0
TENM3,8100.0
TENM4,8310.0
TEP1,7884.0
TEPP,897.0
TERF1,1260.0
TERF2,1503.0
TERF2IP,1200.0
TERT,3363.0
TES,1266.0
TESC,804.0
TESK2,1668.0
TESPA1,1185.0
TET1,6411.0
TEX10,2790.0
TEX101,804.0
TEX12,372.0
TEX13A,1059.0
TEX13B,939.0
TEX14,4356.0
TEX15,8370.0
TEX19,495.0
TEX2,3405.0
TEX261,591.0
TEX264,942.0
TEX29,456.0
TEX30,561.0
TEX33,588.0
TEX35,702.0
TEX37,543.0
TEX40,603.0
TEX9,1176.0
TF,2097.0
TFAP2A,1296.0
TFAP2B,1383.0
TFAP2C,1353.0
TFAP2D,1359.0
TFAP2E,1329.0
TFAP4,1017.0
TFB1M,1041.0
TFB2M,1191.0
TFCP2,1509.0
TFCP2L1,1440.0
TFDP1,1233.0
TFDP3,1038.0
TFE3,1728.0
TFEB,1431.0
TFEC,1044.0
TFF1,255.0
TFF2,390.0
TFF3,393.0
TFIP11,2514.0
TFPI,915.0
TFPI2,708.0
TFPT,762.0
TFR2,2406.0
TFRC,2283.0
TG,8307.0
TGDS,1053.0
TGFA,483.0
TGFB1,1173.0
TGFB1I1,1335.0
TGFB2,1245.0
TGFB3,1239.0
TGFBI,2052.0
TGFBR1,1512.0
TGFBR3,2556.0
TGFBRAP1,2583.0
TGIF2,714.0
TGIF2LX,726.0
TGIF2LY,558.0
TGM1,2454.0
TGM2,2064.0
TGM3,2082.0
TGM4,2055.0
TGM5,2163.0
TGM6,2121.0
TGM7,2133.0
TGOLN2,1404.0
TGS1,2562.0
TH,1587.0
THADA,5862.0
THAP1,642.0
THAP10,774.0
THAP11,945.0
THAP2,687.0
THAP3,528.0
THAP4,1734.0
THAP5,702.0
THAP6,669.0
THAP7,930.0
THAP8,825.0
THBD,1728.0
THBS1,3513.0
THBS2,3519.0
THBS3,2871.0
THBS4,2886.0
THEG,1140.0
THEM4,723.0
THEM5,744.0
THEM6,627.0
THEMIS,1926.0
THEMIS2,783.0
THG1L,897.0
THNSL1,2232.0
THNSL2,1455.0
THOC1,1974.0
THOC2,4545.0
THOC3,1056.0
THOC5,2052.0
THOC6,1026.0
THOC7,615.0
THOP1,2070.0
THPO,1062.0
THRA,1473.0
THRB,1386.0
THRSP,441.0
THSD1,2559.0
THSD4,3057.0
THSD7A,4974.0
THSD7B,4830.0
THTPA,693.0
THUMPD1,1062.0
THUMPD2,1422.0
THY1,486.0
THYN1,678.0
TIA1,1161.0
TIAF1,348.0
TIAL1,1179.0
TIAM1,4776.0
TIAM2,5106.0
TICAM1,2139.0
TICAM2,708.0
TICRR,5733.0
TIE1,3417.0
TIFA,555.0
TIFAB,486.0
TIGD1,1776.0
TIGD2,1578.0
